5042131.080089,3976367.697539
5042148.421444,3976373.664258
5042169.894792,3976376.647617
5042187.236148,3976379.030774
5042214.110368,3976375.447212
5042230.247915,3976368.280089
5042243.359671,3976361.713167
5042251.721263,3976355.163899
5042258.293409,3976349.179527
5042266.655,3976340.829652
5042251.721263,3976316.962776
5042209.327668,3976255.477328
5042169.894792,3976287.111529
5042137.066598,3976318.745731
5042116.764524,3976350.379932
5042121.547224,3976360.530415
