3651.614465,2449.282555
3912.17407,2204.147645
4054.742285,2068.921854
4407.970677,1749.063508
4502.843158,1667.214117
4942.316116,1283.275221
5461.532005,800.641391
6085.806204,189.939719
6130.644793,109.310163
6278.749787,0
6309.074517,103.230302
6866.419116,863.159234
7343.024291,1531.73025
7578.098127,1867.303364
7838.816593,2234.720076
8038.849471,2528.964959
8030.232459,2694.6685
8077.614054,2765.6663
8228.015723,2800.007769
8436.50539,3088.095981
8675.692706,3418.60179
9056.528761,3944.835918
9265.830804,4247.252068
9569.216504,4599.732603
9668.457854,4685.209156
9757.893894,4749.237782
9851.77767,4807.295351
10108.27006,4934.657758
10412.15432,5033.886556
10408.79703,5003.702181
10636.804,5098.313442
10736.33974,5118.487874
10834.10545,5111.306773
10914.97505,5087.818379
10983.59074,5058.219998
11016.58942,5055.684285
11028.10281,5039.582473
11086.79438,4998.867182
11183.34013,4949.827644
11218.0695,4954.783781
11324.84585,4932.562022
11377.0154,4929.199801
11423.28072,4942.893654
11467.85423,4965.157022
11525.38177,4976.945195
11568.71706,4991.375111
11606.71969,4991.375111
11656.91572,5001.403786
11704.94713,4988.702954
11730.15987,4985.023819
11969.2932,4796.498666
12038.72983,4846.353899
12047.87882,4924.952525
12021.44283,5015.051091
12016.34144,5058.367627
12032.44368,5090.538339
12066.105,5115.757861
12097.47409,5118.999511
12182.47024,5071.509177
12250.85559,5047.314776
12304.6546,4976.937639
12297.56229,4943.53764
12258.80498,4909.816697
12156.28152,4870.073203
12113.90066,4821.368535
12114.28012,4747.463196
12153.35722,4710.595781
12310.06496,4697.945825
12364.63376,4690.773266
12429.73978,4666.384096
12486.77994,4684.377904
12534.93158,4664.080275
12646.54968,4667.408641
12775.48213,4746.025075
12783.06194,4778.836555
12829.83607,4782.430792
12920.41061,4819.235986
13029.87619,4842.164381
13026.57883,4931.099317
13161.07524,5040.409397
13296.50654,5156.787221
13503.59815,5166.985253
13667.75753,5167.04102
13934.24644,5176.38171
14016.18487,5245.87908
14096.55862,5264.93081
14142.06653,5258.245477
14214.51733,5233.572255
14320.108,5278.777951
14367.24954,5317.460674
14399.07769,5365.152875
14475.06263,5471.54172
14596.73036,5528.650913
14648.06511,5560.324389
14746.13894,5604.856649
14702.08897,5782.338502
14744.94865,5897.884502
14933.52736,5998.646407
15153.18087,6130.607084
15196.28534,6179.407554
15277.97667,6198.738991
15381.38463,6190.913255
15472.59908,6246.59697
15551.12067,6355.796642
15644.81579,6445.00609
15789.27995,6531.367269
15884.3422,6600.430916
15858.89363,6724.150525
15835.33514,6840.25067
15771.36571,6932.740757
15684.24637,6962.297429
15629.4286,6979.228268
15554.49433,7017.362281
15500.28049,7079.255942
15513.37204,7156.26985
15507.18049,7168.639973
15563.28513,7189.789328
15618.87705,7198.332939
15781.25605,7204.001403
15870.9457,7231.694592
15937.34954,7283.957879
15918.67325,7322.826046
15976.61199,7375.442385
16188.46719,7482.163259
16251.60789,7572.269627
16238.02493,7600.640598
16255.24314,7610.758321
16279.20776,7736.854026
17002.5485,7946.808612
17145.73595,8011.716253
17831.52312,8322.587279
17975.40258,8511.705864
17812.59682,8903.944192
17680.10644,8892.748641
17545.00872,9004.635977
17627.67458,9131.662791
17506.85676,9322.20402
17265.21325,9480.988041
17074.44559,9474.635389
17017.21568,9207.878476
17042.65163,9087.204313
16400.39485,8991.932691
16133.31933,9588.960933
16254.14108,9627.068776
16203.26918,9830.311274
16063.36947,9798.556084
15433.50567,12151.88879
15158.06705,12662.20435
15841.41844,12785.43974
15808.1315,13451.38921
13782.60331,14890.47654
13198.9079,14828.85784
12928.41702,15004.23136
12758.69838,14855.43189
12540.67283,15429.89995
12418.93833,15654.37223
12345.00689,15790.69806
12274.1625,15874.99723
12102.11095,15972.78369
11872.7093,16016.61872
11700.65896,15939.06357
11590.18738,15881.09894
11270.61304,16306.96053
11332.89704,16389.906
11217.22393,16490.62678
11151.97365,16413.60643
11009.60795,16540.98818
10718.94794,16715.76879
9854.149231,16963.27011
9471.546354,17164.71168
9388.498386,17315.79387
9388.498386,17520.19799
9307.565813,17832.84929
9037.665827,18055.02672
8500.832135,18351.26599
8491.933295,18437.17602
8348.500055,18527.79911
7695.997192,18871.43723
7630.746905,18856.62446
7409.390706,18658.84322
7062.375312,18910.6462
6742.056441,18715.12772
6531.690739,18920.14902
7244.47838,19308.22092
7324.136839,19345.9393
7327.89827,19393.40034
7324.579195,19429.04626
7301.345408,19469.66604
7217.920145,19611.66502
7112.350611,19759.2656
7025.835509,19819.4245
6961.533245,19850.66339
6894.304243,19863.14275
6825.523541,19854.30229
6790.127528,19840.63978
6763.339033,19821.88433
6743.977843,19798.73733
6720.700179,19815.48891
6690.923769,19821.22313
6708.356746,19776.56673
6714.101848,19736.95245
6703.355045,19694.31355
6686.468504,19656.88625
6642.588931,19601.26028
6613.517141,19555.35682
6567.08482,19428.7532
6519.216179,19434.78481
6506.036188,19378.6589
6414.972823,19247.93162
6433.872597,19236.98218
6382.305652,19145.17265
6350.645946,19064.80189
6145.745655,18969.98341
5997.110245,18895.67005
